----------------------------------------------------------------------------------Search Criteria: Text Search: transgender (and); Search in: Projects Limit to: Project Title;Project Terms;		Admin/FundingIC:NICHD; NIMHD; NCMHD; ; Exclude Subprojects: Yes. Fiscal Year: Active Projects; 2020; 2019; 2018; 2017; 2016; 2015; 2014; 2013 ----------------------------------------------------------------------------------NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Mental Health;Minority Health;Prevention;Sexual and Gender Minorities (SGM/LGBT*);Substance Abuse","Address;Adolescence;adolescent health;Adult;Age;Alcohol abuse;Alcohols;base;Birth;Bisexual;bullying;Caring;Characteristics;cisgender;Communities;Complement;coping;Data;data archive;Data Collection;Data Set;data sharing;disability;Discrimination;Drug abuse;Education;Employment;Ethnic Origin;Event;Exhibits;expectation;experience;Female;Funding;Gays;gender disparity;Gender Identity;gender minority;genderqueer;General Population;Goals;Grant;Health;Health behavior;health disparity;Health Insurance;Health Surveys;Healthy People 2020;Heterosexuals;illicit drug use;Income;Individual;Information Systems;innovation;Insurance Coverage;interest;Knowledge;Lesbian;Life;Low income;low socioeconomic status;male;Mediating;men;Mental disorders;Mental Health;Methodology;Minority;Minority Groups;Monitor;Outcome;Pathway interactions;physical assault;physical conditioning;Population;population based;population health;Prejudice;Prevalence;Probability;Probability Samples;Procedures;Process;Public Health;Publications;Quality of life;Race;recruit;Reporting;Research;Research Personnel;resilience;Risk;Risk Behaviors;Role;rural area;Sampling;Self-Administered;sex;sexual assault;Smoking;social stigma;Social support;Source;Stress;Stress and Coping;stress resilience;stressor;Suicide;Surveys;Telephone;Time;Tobacco use;transgender;transgender men;transgender women;transphobia;Unemployment;Uninsured;Woman;","U.S. Transgender Population Health Survey","Project NarrativeCommunity based studies suggest that transgender individuals suffer increased risk for adverse healthoutcomes and risk behavior compared with the general U.S. population. However; to date; no nationallyrepresentative sample of transgender individuals has been studied. This proposal seeks to address this gapby studying a sample representative of U.S. transgender adults; assessing health disparities by comparing thissample with a sample of cisgender adults; and assessing minority stress pathways to health disparities.","NICHD","9402630","2-JAN-2018","PA-15-261",5R01HD090468-02,5,R01,HD,090468,02,,"BURES, REGINA M","1-JAN-2017","31-DEC-2019","Health Disparities and Equity Promotion Study Section (HDEP) ",,"6203389","MEYER, ILAN H",Not Applicable,"33","NONE","092530369","US","34.071312","-118.443545","577505","UNIVERSITY OF CALIFORNIA LOS ANGELES","LOS ANGELES","CA","OTHER DOMESTIC HIGHER EDUCATION","90095-2000","UNITED STATES", ,"1-JAN-2018","31-DEC-2019","865",Research Projects,2018,NICHD,285239,118052,403291,
"Behavioral and Social Science;Clinical Research;Health Disparities;Mental Health;Minority Health;Sexual and Gender Minorities (SGM/LGBT*)","Acquired Immunodeficiency Syndrome;Acute;Address;Adolescence;Adult;Affect;Age;Age of Onset;Alcohol or Other Drugs use;Anxiety;Awareness;base;Birth;Characteristics;Childhood;Cities;cohort;Communities;coping;Data;Development;Discrimination;Distress;Domestic Violence;Education;Enrollment;Ethnic Origin;experience;family support;Feeling suicidal;Female;Feminine;follow-up;Fostering;Future;Gays;Gender;gender diversity;gender dysphoria;Gender Identity;gender nonconforming;gender variant;Goals;Health;Health Promotion;HIV;HIV Infections;Homelessness;Homosexuals;Hormone use;Imprisonment;Individual;innovation;insight;Intervention;Interview;Knowledge;Label;Lesbian;Longevity;Longitudinal Studies;male;man;Masculine;Measures;Mental Depression;Mental Health;Meta-Analysis;Methods;Minority;Modeling;Nature;New York City;Patient Self-Report;peer support;Personal Satisfaction;Persons;Population;Population Heterogeneity;Prevalence;Process;psychological distress;psychosocial adjustment;psychosocial development;public health relevance;Race;Recording of previous events;recruit;Reporting;Research;resilience;Risk;Risk Factors;Sampling;San Francisco;Series;sex;Sex Orientation;Shame;Smoking;social stigma;Social Work;Stigmatization;Stress;Stress and Coping;stress resilience;stressor;Suicide attempt;Testing;theories;Time;transgender;transgender men;transgender women;Typology;United States;Vulnerable Populations;Woman;Work;","Identity Development; Risk; and Resilience among Gender Diverse Populations","PUBLIC HEALTH RELEVANCE: Research to date has found inequities in mental health; substance use; HIV infection; and other health concerns among gender nonconforming people in the United States. This study takes a longitudinal; mixed- method approach to uncover the mechanism of how stigma and minority stress affect health and psychosocial development among this population; identifying periods of acute vulnerability and corresponding resilience. Findings will inform the development of future intervention strategies aimed at reducing stigma and promoting the health and wellbeing of this and other vulnerable populations.","NICHD","9534150","10-JUL-2018","PA-12-111",5R01HD079603-05,5,R01,HD,079603,05,,"BURES, REGINA M","25-SEP-2014","30-JUN-2020","Social Psychology, Personality and Interpersonal Processes Study Section (SPIP) ",,"6832127","BOCKTING, WALTER O.",Not Applicable,"13","Unavailable","167204994","US","40.842455","-73.944838","1590919","NEW YORK STATE PSYCHIATRIC INSTITUTE","NEW YORK","NY","Independent Hospitals","10032-1007","UNITED STATES", ,"1-JUL-2018","30-JUN-2020","865",Research Projects,2018,NICHD,460814,95895,556709,
"Aging;Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Health Services;Mental Health;Minority Health;Sexual and Gender Minorities (SGM/LGBT*)","administrative database;Aging;Algorithms;Anxiety;Area;base;beneficiary;Caring;Chronic;Chronic Disease;Clinical;Clinical Research;Comorbidity;Consensus;Data;Data Collection;Data Set;Diagnosis;Disabled Persons;Discrimination;disparity reduction;Elderly;Electronic Health Record;ethnic minority population;Ethnic Origin;experience;Fright;Gender;gender difference;gender disparity;Gender Identity;Gender identity disorder;gender minority;General Population;Health;health care availability;health care delivery;health care disparity;health care service utilization;health disparity;Health Services Accessibility;Health Surveys;Healthcare;Healthcare Systems;high risk;Homelessness;improved;Individual;Institute of Medicine (U.S.);Measurement;Measures;Mediating;Medical;Medicare;Medicare claim;Mental Depression;Mental Health;Methodology;Methods;minority health;Modeling;Neighborhoods;Non-linear Models;novel;Patient Care;Patient Preferences;Patients;Persons;physical assault;physical conditioning;Policies;Population;Poverty;Race;racial and ethnic;racial and ethnic disparities;Research;Research Methodology;Research Personnel;Resources;Sampling;service delivery;Services;Sexual and Gender Minorities;sexual assault;Social Environment;Social support;Socioeconomic Status;Strategic Planning;study population;Subgroup;Suicide attempt;Time;transgender;trend;Unemployment;United States National Institutes of Health;Work;","Identifying Gender Minority Health Disparities in Medicare Claims Data","Project NarrativeHealthcare disparities research about disabled and/or elderly gender minorities (GMs) is particularly scarce;despite the fact that they appear to be at especially high risk for depression and chronic physical illness. Thereis no consensus methodology for measuring GM healthcare disparities; which may weaken efforts to identifyand reduce disparities. We propose to measure GM healthcare disparities by adapting methodology previouslydeveloped to accurately characterize racial/ethnic disparities (Aim 1) and then to quantify what portion of theobserved disparity is explained by factors such as race/ethnicity; SES; neighborhood composition; andhealthcare supply (Aim 2) in order to improve our ability to target disparities and track progress towardreducing them.","NIMHD","9571127","11-JUN-2018","PA-15-262",5R03MD012334-02,5,R03,MD,012334,02,,"ALVIDREZ, JENNIFER L","24-SEP-2017","30-JUN-2020","Health Disparities and Equity Promotion Study Section (HDEP) ",,"11687261","PROGOVAC, ANA MARIA",Not Applicable,"07","Unavailable","805262995","US","42.374149","-71.103361","4214601","CAMBRIDGE HEALTH ALLIANCE","CAMBRIDGE","MA","Other Domestic Non-Profits","02139-1047","UNITED STATES", ,"1-JUL-2018","30-JUN-2020","307",Research Projects,2018,NIMHD,,,82000,
"Basic Behavioral and Social Science;Behavioral and Social Science;Brain Disorders;Clinical Research;Depression;Health Disparities;Mental Health;Minority Health;Pediatric;Sexual and Gender Minorities (SGM/LGBT*)","Address;Adult;Age;Award;base;Bisexual;bullying;career;career development;Characteristics;Collaborations;Communication Tools;Data;Data Analyses;depressive symptoms;Development;disability;Discrimination;Doctor of Philosophy;Effectiveness of Interventions;Elements;Emotional;Ensure;Environment;Equation;evidence base;experience;Exploratory/Developmental Grant for Diagnostic Cancer Imaging;Expressed Emotion;Feeling;Focus Groups;Foundations;Friends;Gays;Gender;General Population;Goals;grasp;Health;health disparity;Heterosexuals;Hour;improved;innovation;Intervention;Knowledge;Lead;Lesbian;Lesbian Gay Bisexual;Lesbian Gay Bisexual Transgender;longitudinal analysis;Longitudinal Studies;Longitudinal Surveys;Marshal;Media Intervention;Mental Depression;Mental Health;Mentors;Mentorship;Methodology;Minority;Minority Groups;Modeling;Motivation;Outcome;Participant;Pathway interactions;Pattern;Phase;Population;programs;protective factors;Qualitative Methods;Qualitative Research;racial and ethnic;recruit;Research;Research Personnel;Research Support;Risk;Risk Factors;Role;Sample Size;Sampling;Series;sexual minority;social;Social Characteristics;social media;Social Network;Social support;Stereotyping;Stress;success;Suicide;Surveys;symposium;Testing;Textiles;theories;therapy development;Thinking;Time;time use;Training;Translations;Treatment Efficacy;Variant;Well in self;Work;young adult;","Social Media Use and Depression Outcomes among U.S. Lesbian; Gay; and Bisexual Young Adults","PROJECT NARRATIVECompared with their heterosexual counterparts; lesbian; gay; and bisexual young adults (LGBYA) consistentlyexperience higher rates of depression; which is the leading cause of disability worldwide; with a burden of $200billion per year in the U.S. alone. Given that it is now part of the fabric LGBYA use to build and maintain socialnetworks; it is crucial to grasp the impact SM might have on mental health; in this population. The proposedresearch will use an innovative version of the Minority Stress Model to understand the extent and under whichcircumstances characteristics of social media use might become either a risk or protective factor for depressionamong LGBYA.","NIMHD","9582850","13-SEP-2018","PA-16-193",1K99MD012813-01,1,K99,MD,012813,01,,"HUNTER, DELORIS","13-SEP-2018","31-MAY-2020","Special Emphasis Panel (ZMD1-XLN (M1))",,"15028671","ESCOBAR-VIERA, CESAR GABRIEL",Not Applicable,"18","PUBLIC HEALTH & PREV MEDICINE","004514360","US","40.444095","-79.956899","2059802","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PITTSBURGH","PA","SCHOOLS OF PUBLIC HEALTH","15213-2303","UNITED STATES", ,"13-SEP-2018","31-MAY-2019","307",Other Research-Related,2018,NIMHD,,,137542,
"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Health Services;Minority Health;Sexual and Gender Minorities (SGM/LGBT*)","Adult;Affect;Age;aged;Aging;Arizona;Asians;California;cohort;Communities;community center;coping;Data;design;Development;Discrimination;Equation;ethnic minority population;Event;experience;Exposure to;Family;follow-up;Friends;Gays;Generations;Goals;Health;Health behavior;health care delivery;health care service utilization;health disparity;health service use;Health Services;Heterosexuals;improved;Individual;Influentials;innovation;insight;Institution;interest;intersectionality;Knowledge;Latino;Lesbian Gay Bisexual;Lesbian Gay Bisexual Transgender;Life;Life Cycle Stages;life history;Longevity;Longitudinal Studies;member;Mental Health;Methods;Minority;model development;Modeling;New York;Outcome;Pathway interactions;Pattern;peer;Personal Satisfaction;Persons;physical conditioning;Population;predictive modeling;Prejudice;Probability Samples;Procedures;Process;Public Health;public health intervention;public health relevance;racial and ethnic;recruit;Resources;Respondent;Rural;Sampling;service intervention;Services;Sex Orientation;Social Change;Social Conditions;Social Environment;Social Health Services;social stigma;Social support;Social Work;Societies;Source;Stress;stress resilience;Structure;Study models;Subgroup;Surveys;theories;United States Public Health Service;Violence;Youth;","Identity Stress and Health in Three Cohorts of LGB individuals","PUBLIC HEALTH RELEVANCE: Lesbian; gay; and bisexual (LGB) youth continue to suffer disparities in health outcomes compared with their heterosexual peers. Social changes have significantly altered the developmental trajectories of today's LGB youth; requiring that we reexamine our knowledge of stress and health in this population. This knowledge is required for improving provision of health services interventions and achieving PHS goal of reducing health disparities related to sexual orientation.","NICHD","9526908","5-JUN-2018","PA-12-111",5R01HD078526-05,5,R01,HD,078526,05,,"BURES, REGINA M","4-SEP-2014","31-MAY-2020","Health Disparities and Equity Promotion Study Section (HDEP) ",,"6203389","MEYER, ILAN H",Not Applicable,"33","NONE","092530369","US","34.071312","-118.443545","577505","UNIVERSITY OF CALIFORNIA LOS ANGELES","LOS ANGELES","CA","OTHER DOMESTIC HIGHER EDUCATION","90095-2000","UNITED STATES", ,"1-JUN-2018","31-MAY-2020","865",Research Projects,2018,NICHD,551511,145464,696975,
"Adolescent Sexual Activity;Behavioral and Social Science;Clinical Research;Clinical Trials and Supportive Activities;Contraception/Reproduction;Health Services;Pediatric;Prevention;Sexual and Gender Minorities (SGM/LGBT*);Violence Against Women;Violence Research","abortion;Address;Adopted;Advocate;Africa;Africa South of the Sahara;African;Allied Health Sciences;arm;Attitude;base;Behavior;Blinded;boys;care delivery;Child;Christianity;Clinic;Clinical Skills;Communication;Communities;Community Health;Counseling;Country;Development;Diagnosis;Discipline;Discipline of Nursing;Discrimination;Education;Educational Curriculum;Educational process of instructing;Effectiveness;Ensure;Environment;Epidemic;Evaluation;evidence base;Faculty;female genital cutting;Focus Groups;follow-up;Forcible intercourse;Functional disorder;girls;Government;Health;health care delivery;Health Communication;Health education;health knowledge;Health Occupations;Health Personnel;Health Professional;Health Services;health training;Healthcare;high risk;HIV/STD;Homosexuality;improved;Indigenous;Individual;informant;Intervention;intervention effect;Intervention Trial;Interview;Knowledge;Language;Lesbian Gay Bisexual Transgender;Marriage;Masturbation;Measures;Medical;men;men who have sex with men;Midwife;Midwifery;Modeling;Morbidity - disease rate;mortality;Muslim religion;Needs Assessment;Nurse Midwives;Nurses;Outcome;Pan American Health Organization;Participant;Patients;Persons;Plant Roots;Policies;Population;Pre-Post Tests;Pregnancy in Adolescence;Primary Health Care;Provider;Randomized;Randomized Controlled Trials;Recording of previous events;Religion;reproductive;Reproductive Health;Research;Risk Reduction;routine care;Safe Sex;Science;secondary analysis;sex;Sex Education;sexual assault;Sexual Dysfunction;Sexual Health;sexual minority;sexual violence;Sexuality;single-blind trial;skill acquisition;skills;skills training;social;Standardization;statistics;Stigmatization;Students;Surgeon;System;Tanzania;Teenagers;Testing;Trainers Training;Training;Training and Education;Training Programs;Tribes;unintended pregnancy;Universities;Unwanted pregnancy;Waiting Lists;Wife;Woman;Writing;Youth;","Training for Health Professionals","NARRATIVETanzania has among the worst sexual and reproductive health statistics of any country; yet healthprofessionals receive almost no training in how to address sexual health concerns. To address multiple;intersecting; sex-related; epidemics; and to train the professionals who do everything from staffing clinics towriting national policies; we need effective; evidence-based; culturally-tailored; sexual health curriculum/a. Thisstudy will conduct the formative research needed to develop the strongest curriculum for Tanzania; revise andpilot test it; then we will conduct a randomized controlled trial of the intervention against a waitlist control; onhealth worker ability to effectively address sexual health concerns.  ","NICHD","9522293","12-SEP-2018","PA-16-160",1R01HD092655-01A1,1,R01,HD,092655,01,A1,"KING, ROSALIND B","15-SEP-2018","31-MAY-2023","Health Disparities and Equity Promotion Study Section (HDEP) ",,"1960157","ROSSER, B R SIMON  ","LESHABARI, SEBALDA ","05","PUBLIC HEALTH & PREV MEDICINE","555917996","US","44.974119","-93.227014","1450402","UNIVERSITY OF MINNESOTA","MINNEAPOLIS","MN","SCHOOLS OF PUBLIC HEALTH","55455-2070","UNITED STATES", ,"15-SEP-2018","31-MAY-2019","865",Research Projects,2018,NICHD,405371,173005,578376,
"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Health Services;Minority Health;Prevention;Rural Health;Sexual and Gender Minorities (SGM/LGBT*)","Adoption;Attention;Attitude;base;Behavior;Cardiovascular Diseases;care providers;Caring;Chronic stress;cisgender;Clinic;Clinical;Color;Communities;Competence;cost;cultural competence;Data;Data Collection;design;Development;Diabetes Mellitus;diet and exercise;Disclosure;Discrimination;disparity reduction;Economic Conditions;Educational Curriculum;Effectiveness;Elements;Environment;Ethnic Origin;Evaluation;experience;Failure;Federally Qualified Health Center;Focus Groups;Gender;Gender Identity;gender nonconforming;Geography;Guideline Adherence;Guidelines;Health;health care delivery;health disparity;health equity;Health Services Research;Health Status;Healthcare;Healthcare Systems;Heterosexuals;Hispanics;Hybrids;Hypertension;implementation strategy;improved;incentive strategies;Individual;innovation;intersectionality;Intervention;Language;Latino;Leadership;Lesbian Gay Bisexual;Life Cycle Stages;Link;Medical;Medical Education;member;Mental Health;Minority;minority health;Mission;Modeling;Native Americans;Nature;New Mexico;organizational climate;Organizational Culture;Outcome;patient oriented;Patients;Policies;Population;population based;Practice Guidelines;practice setting;prevent;Prevention;Preventive service;primary care services;primary care setting;Primary Health Care;Process;Provider;public health priorities;Race;racial and ethnic;Readiness;Recommendation;Recording of previous events;Research;Research Institute;Research Priority;Resources;Rural;rurality;safety net;screening;Screening for cancer;service delivery;service providers;Services;sex;Sex Orientation;Sexual and Gender Minorities;Sexually Transmitted Diseases;Shapes;social;Social Identification;social stigma;socioeconomic disadvantage;socioeconomics;Stress;Stretching;substance misuse;Supervision;System;Techniques;Testing;theories;Training;transgender;Work;","Enhancing Primary Care Services for Diverse Sexual and Gender Minority Populations","Project NarrativeCompared to heterosexual; cisgender populations; sexual and gender minorities (SGMs) are much more likelyto suffer a variety of serious health conditions and far less likely to access preventive services; especially whenthey are members of other health disparities populations; i.e.; Hispanics/Latinos; Native Americans;socioeconomically disadvantaged groups; and rural residents. Primary care services are the frontline ofprevention; screening; and healthcare delivery across the life course; however; few have mechanisms to createpractice milieus that are attentive to SGM patients. This study will produce data to select; adapt; and developSGM practice guidelines and implementation strategies; develop an implementation toolkit with stakeholderinput; and pilot the toolkit to promote SGM-specific cultural competence at multiple levels of service deliveryand enhance SGM health in primary care clinics where providers are stretched to form a healthcare safety netfor socially diverse communities throughout the U.S.","NIMHD","9530005","12-SEP-2018","PA-15-263",1R21MD011648-01A1,1,R21,MD,011648,01,A1,"ALVIDREZ, JENNIFER L","12-SEP-2018","30-APR-2020","Health Services Organization and Delivery Study Section (HSOD) ",,"1989094","WILLGING, CATHLEEN E.",Not Applicable,"04","Unavailable","021883350","US","39.050676","-76.937270","1871901","PACIFIC INSTITUTE FOR RES AND EVALUATION","BELTSVILLE","MD","Research Institutes","20705-3111","UNITED STATES", ,"12-SEP-2018","30-APR-2019","307",Research Projects,2018,NIMHD,,,228062,
"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Health Services;Minority Health;Sexual and Gender Minorities (SGM/LGBT*)","Adult;Affect;Age;aged;Aging;Arizona;Asians;California;cohort;Communities;community center;coping;Data;Data Sources;design;Development;Discrimination;Equation;ethnic minority population;Event;experience;Exposure to;Family;follow-up;Friends;Gays;Generations;Goals;Health;Health behavior;health care service utilization;health disparity;Health Services;Heterosexuals;improved;Individual;Influentials;innovation;insight;Institution;interest;intersectionality;Knowledge;Latino;Lesbian Gay Bisexual;Lesbian Gay Bisexual Transgender;Life;Life Cycle Stages;life history;Longevity;Longitudinal Studies;member;Mental Health;Methods;Minority;model development;Modeling;New York;Outcome;Pathway interactions;Pattern;peer;Persons;physical conditioning;Population;predictive modeling;Prejudice;Probability Samples;Procedures;Process;Public Health;public health intervention;public health relevance;racial and ethnic;Recruitment Activity;Resources;Respondent;Rural;Sampling;service intervention;Services;Sex Orientation;Social Change;Social Conditions;Social Environment;Social Health Services;social stigma;Social support;Social Work;Societies;Stress;stress resilience;Structure;Study models;Subgroup;Surveys;theories;United States Public Health Service;Violence;Youth;","Identity Stress and Health in Three Cohorts of LGB individuals","PUBLIC HEALTH RELEVANCE: Lesbian; gay; and bisexual (LGB) youth continue to suffer disparities in health outcomes compared with their heterosexual peers. Social changes have significantly altered the developmental trajectories of today's LGB youth; requiring that we reexamine our knowledge of stress and health in this population. This knowledge is required for improving provision of health services interventions and achieving PHS goal of reducing health disparities related to sexual orientation.","NICHD","9279234","11-JUL-2017","PA-12-111",5R01HD078526-04,5,R01,HD,078526,04,,"WHITE, DELLA","4-SEP-2014","31-MAY-2019","Health Disparities and Equity Promotion Study Section (HDEP) ",,"6203389","MEYER, ILAN H",Not Applicable,"33","NONE","092530369","US","34.071312","-118.443545","577505","UNIVERSITY OF CALIFORNIA LOS ANGELES","LOS ANGELES","CA","OTHER DOMESTIC HIGHER EDUCATION","90095-2000","UNITED STATES", ,"1-JUN-2017","31-MAY-2018","865",Research Projects,2017,NICHD,613213,178754,791967,
"Basic Behavioral and Social Science;Behavioral and Social Science;Clinical Research;Health Disparities;Health Services;Mental Health;Minority Health;Pediatric;Sexual and Gender Minorities (SGM/LGBT*)","Address;Adult;Age;age related;Alcohol or Other Drugs use;Anxiety;Area;Assessment tool;base;Benefits and Risks;Birth;Childhood;Clinical;Clinical Practice Guideline;Clinical Services;Cognitive;Competence;Decision Making;decision-making capacity;Development;Distress;Eligibility Determination;Emotional;Empirical Research;Endocrine;Evaluation;evidence base;Evolution;executive function;Exhibits;Family;Feedback;Gender;gender dysphoria;Gender Identity;gender variant;Goals;Gonadotropin-Releasing Hormone Analog;Grant;Guidelines;Health;health care quality;improved;Institute of Medicine (U.S.);Interview;Interviewer;Legal;Lesbian Gay Bisexual;Measures;Medical;Mental Depression;Mental Health;Methods;multidisciplinary;Neurocognitive;Normal Range;novel;Outcome;Parents;Participant;Pattern;Population;prevent;Process;Professional Organizations;programs;prototype;psychoeducation;Psychometrics;Psychosocial Assessment and Care;Puberty;Public Health;Quality of Care;Readiness;Recommendation;Reporting;Research;Sampling;Self Efficacy;Self-Injurious Behavior;Severities;sex;Sex Characteristics;Short-Term Memory;Societies;standard of care;Standardization;standardize measure;Stress;Structure;Substance abuse problem;Suicide;System;Testing;Therapeutic;tool;transgender;usability;Validity and Reliability;Youth;","Structured Pubertal Suppression Readiness Assessment for Gender Dysphoric Youth","The Institute of Medicine?s 2011 report ?The Health of Lesbian; Gay; Bisexual; and Transgender (LGBT)People;? calls for the development of evidence-based and rigorous research aimed at improving quality ofhealth care for gender-variant youth. Developing an assessment tool that can guide the systematic evaluationof readiness for pubertal suppression treatment is critical as pubertal suppression has become more widelyaccepted as standard of care for gender dysphoria among peripubertal youth.","NICHD","9243840","23-JAN-2017","PA-13-303",1R21HD087839-01A1,1,R21,HD,087839,01,A1,"FREUND, LISA S","23-JAN-2017","31-DEC-2018","Psychosocial Development, Risk and Prevention Study Section (PDRP) ",,"9801731","CHEN, DIANE ",Not Applicable,"07","Unavailable","074438755","US","41.896683","-87.621466","1525701","LURIE CHILDREN'S HOSPITAL OF CHICAGO","CHICAGO","IL","Independent Hospitals","60611-2991","UNITED STATES", ,"23-JAN-2017","31-DEC-2017","865",Research Projects,2017,NICHD,132345,66173,198518,
"Behavioral and Social Science;Clinical Research;Health Disparities;Mental Health;Sexual and Gender Minorities (SGM/LGBT*)","Acquired Immunodeficiency Syndrome;Acute;Address;Adolescence;Adult;Affect;Age;Age of Onset;Alcohol or Other Drugs use;Anxiety;Awareness;base;Birth;Characteristics;Childhood;Cities;cohort;Communities;coping;Data;Development;Discrimination;Distress;Domestic Violence;Education;Enrollment;Ethnic Origin;experience;family support;Feeling suicidal;Female;Feminine;follow-up;Fostering;Future;Gays;Gender;gender diversity;gender dysphoria;Gender Identity;gender nonconforming;gender variant;Goals;Health;HIV;HIV Infections;Homelessness;Homosexuals;Hormone use;Imprisonment;Individual;innovation;insight;Intervention;Interview;Knowledge;Label;Lesbian;Longevity;Longitudinal Studies;male;man;Masculine;Measures;Mental Depression;Mental Health;Meta-Analysis;Methods;Minority;Modeling;Nature;New York City;Patient Self-Report;peer support;Persons;Population;Population Heterogeneity;Prevalence;Process;psychological distress;psychosocial adjustment;psychosocial development;public health relevance;Race;Recording of previous events;Recruitment Activity;Reporting;Research;resilience;Risk;Risk Factors;Sampling;San Francisco;Series;sex;Sex Orientation;Shame;Smoking;social stigma;Social Work;Stigmatization;Stress;Stress and Coping;stress resilience;stressor;Suicide attempt;Testing;theories;Time;transgender;transgender men;transgender women;Typology;United States;Vulnerable Populations;Woman;Work;","Identity Development; Risk; and Resilience among Gender Diverse populations","PUBLIC HEALTH RELEVANCE: Research to date has found inequities in mental health; substance use; HIV infection; and other health concerns among gender nonconforming people in the United States. This study takes a longitudinal; mixed- method approach to uncover the mechanism of how stigma and minority stress affect health and psychosocial development among this population; identifying periods of acute vulnerability and corresponding resilience. Findings will inform the development of future intervention strategies aimed at reducing stigma and promoting the health and wellbeing of this and other vulnerable populations.","NICHD","9448589","11-AUG-2017","PA-17-101",3R01HD079603-04S1,3,R01,HD,079603,04,S1,"WHITE, DELLA","25-SEP-2014","30-JUN-2018","Social Psychology, Personality and Interpersonal Processes Study Section (SPIP) ",,"6832127","BOCKTING, WALTER O.",Not Applicable,"13","Unavailable","167204994","US","40.842455","-73.944838","1590919","NEW YORK STATE PSYCHIATRIC INSTITUTE","NEW YORK","NY","Independent Hospitals","10032-1007","UNITED STATES", ,"1-JUL-2017","30-JUN-2018","865",Research Projects,2017,OD,71787,44507,116294,
"Adolescent Sexual Activity;Behavioral and Social Science;Clinical Research;Health Disparities;Pediatric;Prevention;Sexual and Gender Minorities (SGM/LGBT*);Violence Against Women;Violence Research;Youth Violence;Youth Violence Prevention","15 year old;16 year old;17 year old;Address;Adolescence;Adolescent;Advertisements;Affect;Age;age group;Age-Years;Behavior;Birth Certificates;Bisexual;Caregivers;Centers for Disease Control and Prevention (U.S.);Child;cisgender;Coercion;cohort;Complex Analysis;contextual factors;coping;cost;Crime;Data;design;Development;Distal;Divorce;Environment;Etiology;Event;experience;Exposure to;Forcible intercourse;Funding;Gays;Gender Identity;gender minority;Heterosexuals;Homicide;Homophobia;Household;Income;Individual;Influentials;Interview;Lesbian;Minority;Modeling;National Longitudinal Survey of Youth;parent grant;perpetrators;physical conditioning;Population;Post-Traumatic Stress Disorders;prevent;Prevention program;Public Health;Recruitment Activity;Reporting;Research;Respondent;Risk;Sampling;sex;Sex Behavior;Sexual and Gender Minorities;sexual assault;Sexual Harassment;sexual minority;sexual violence;Social support;Stress;stressor;suicidal;Surveys;transgender;Victimization;Violence;violence perpetration;violence victimization;young adult;Youth;","Course and Prediction of Sexual Perpetration in Adolescence through Young Adulthood","Given the general lack of SV perpetration research in adolescence; it is perhaps not surprising that little isknown about perpetration among sexual and gender minority (SGM) youth (e.g.; those who identify as lesbian;gay; or bisexual; or transgender). This revision will result in national data necessary to close the gaps in ourunderstanding of how and why SV perpetration emerges in adolescence for SGM youth - and just asimportantly; what can be done to prevent it.","NICHD","9403961","25-JUL-2017","PA-16-160",3R01HD083072-03S2A1,3,R01,HD,083072,03,S2A1,"MAHOLMES, VALERIE","1-APR-2015","31-JAN-2020","Special Emphasis Panel (ZRG1-RPHB-W (03)M)",,"8669800","YBARRA, MICHELE L.",Not Applicable,"49","Unavailable","137263013","US","33.430039","-117.616549","10003002","CENTER FOR INNOVATIVE PUBLIC HEALTH RESEARCH","SAN CLEMENTE","CA","Other Domestic Non-Profits","92672-6740","UNITED STATES", ,"1-AUG-2017","31-JAN-2018","865",Research Projects,2017,NICHD,279397,118327,397724,
